Gene_acc,PG.ProteinAccessions,S1,S2,S3,I1,I2,I3,Desc
188,Tb11.v5.0339.1-p1;Tb927.10.5080:mRNA-p1,251559.65625,195038.65625,176049.46875,48247.60546875,39731.78515625,127902.921875,GPI transamidase component Tta2
189,Tb11.v5.0340.1-p1;Tb927.10.5070:mRNA-p1,176170.09375,188319,203002.71875,40986.265625,45693.34375,102899.9921875,"ribonuclease H, putative"
191,Tb11.v5.0342.1-p1;Tb927.10.5040:mRNA-p1,567849.8125,573639.125,609627.9375,78768.625,18708.06640625,27368.177734375,"chaperone protein DnaJ, putative"
192,Tb11.v5.0346.1-p1,81966.5625,91283.2265625,74738.734375,Filtered,Filtered,Filtered,"BarP protein, putative"
194,Tb11.v5.0356.1-p1;Tb927.1.1240:mRNA-p1,660167.6875,829264.3125,821264.3125,178942.71875,328024.65625,185090.71875,"cytidine triphosphate synthase, putative"
195,Tb11.v5.0357.1-p1;Tb927.1.1270:mRNA-p1,99824.15625,113137.109375,141275.40625,Filtered,Filtered,Filtered,"homocysteine S-methyltransferase, putative"
196,Tb11.v5.0365.1-p1,452245.75,506091.75,517870.125,4043368.5,4014280.5,3634313.75,"hypothetical protein, conserved"
197,Tb11.v5.0366.1-p1,128198.8203125,150127.6875,136782.34375,1378955.875,1488750,1350569.375,"hypothetical protein, conserved"
198,Tb11.v5.0372.1-p1;Tb927.1.1310:mRNA-p1,41576.2890625,41602.25390625,33478.87109375,34001.08984375,32540.810546875,38119.16796875,"transmembrane protein, conserved"
199,Tb11.v5.0384.1-p1;Tb927.1.1130:mRNA-p1,159412.625,144750.1875,167488.75,221033.65625,255545.1875,201291.875,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative"
200,Tb11.v5.0387.1-p1;Tb927.11.1180:mRNA-p1,662230.5,574681.875,589598.75,102778.3828125,105884.96875,109860.6015625,"cdc2-related kinase 6, putative"
201,Tb11.v5.0391.1-p1;Tb927.1.1370:mRNA-p1,203202.671875,193735,211072.234375,1037583.25,1168225.25,1032693.0625,"rRNA biogenesis protein, putative"
202,Tb11.v5.0394.1-p1,Filtered,112940.09375,1695.715576171875,1068827.125,1106737.5,1199422.5,"hypothetical protein, conserved"
203,Tb11.v5.0396.1-p1;Tb927.10.16170:mRNA-p1,171413.421875,166021.890625,187220.21875,74338.5546875,69615.8359375,84891.03125,"potassium voltage-gated channel, putative"
204,Tb11.v5.0397.1-p1;Tb927.10.16150:mRNA-p1,1009059.125,567473.5,772138.375,895415.8125,782410.625,821450.8125,"ATP-dependent zinc metallopeptidase, putative"
206,Tb11.v5.0406.1-p1;Tb927.10.15910:mRNA-p1,573995.9375,552215.125,548981.5625,224342.21875,200036.21875,228035.453125,Glycerol uptake protein 1
207,Tb11.v5.0414.1-p1;Tb927.10.540:mRNA-p1,8536530,10112598,10083442,4811380,4252785,4898718.5,"ATP-dependent RNA helicase SUB2, putative"
208,Tb11.v5.0420.1-p1;Tb927.10.14490:mRNA-p1,99925.1484375,105320.4453125,108459.1484375,11804646,12492684,11846605,"hypothetical protein, conserved"
209,Tb11.v5.0421.1-p1;Tb927.5.350:mRNA-p1,284790.875,306037.4375,295468.5625,69603.09375,37469.89453125,67031.8203125,"75 kDa invariant surface glycoprotein, putative"
210,Tb11.v5.0422.1-p1,486728.65625,486587.6875,394913.90625,1201159.75,1213381.375,1182296.125,"SET domain containing protein, putative"
211,Tb11.v5.0426.1-p1;Tb927.1.1640:mRNA-p1,218432.046875,183576.828125,215410.28125,32078.701171875,20236.87109375,17912.279296875,"hypothetical protein, conserved"
212,Tb11.v5.0427.1-p1;Tb927.10.15850:mRNA-p1,2505392.75,2386056.75,2231332.25,1562454.375,1489313,1553116.875,Peroxisome biogenesis factor 12
213,Tb11.v5.0434.1-p1;Tb927.10.15390:mRNA-p1,174409.90625,148225.78125,119909.765625,785532.375,925799.625,915767.1875,Flagellum attachment zone protein 7
214,Tb11.v5.0435.1-p1;Tb927.11.3650:mRNA-p1,32371546,30900746,30520800,815252.875,891761.3125,1050117.5,"adenylosuccinate synthetase, putative"
215,Tb11.v5.0436.1-p1;Tb927.1.1030:mRNA-p1,299476.09375,313860.15625,285124.4375,156476.78125,176315.984375,159338.28125,Nucleolar protein 49
217,Tb11.v5.0464.1-p1;Tb927.1.1560:mRNA-p1,1742073,1762400.375,1762314,176299.703125,184929.75,208169.765625,"vesicular-fusion protein nsf, putative"
219,Tb11.v5.0468.1-p1,47804.3203125,Filtered,38807.65234375,919151.1875,436483.84375,916724.1875,"alpha tubulin, putative"
220,Tb11.v5.0469.1-p1;Tb927.1.2330:mRNA-p1;Tb927.1.2350:mRNA-p1;Tb927.1.2370:mRNA-p1;Tb927.1.2390:mRNA-p1,16008726,16946248,19701858,722454784,694442112,703435712,beta tubulin
221,Tb11.v5.0474.1-p1;Tb927.3.3290:mRNA-p1,155054.375,161759.328125,170413.78125,Filtered,Filtered,Filtered,"protein kinase, putative"
223,Tb11.v5.0480.1-p1,1352010.5,1258958,1224950.5,252479.3125,243560.34375,215401.28125,"DNA-directed RNA polymerase, alpha subunit, putative"
224,Tb11.v5.0481.1-p1;Tb927.10.15380:mRNA-p1,37518.5625,20801.0390625,50310.73046875,181792.78125,197132.5,181439.609375,"U3 snoRNA-associated protein UTP11, putative"
225,Tb11.v5.0487.1-p1,563473.75,559378.3125,575805.3125,160212.4375,74864.34375,19993.365234375,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative"
226,Tb11.v5.0489.1-p1,270710.21875,223978.65625,210484.765625,275544.53125,463890.8125,414888.59375,"retrotransposon hot spot (RHS) protein, putative"
227,Tb11.v5.0493.1-p1;Tb927.7.3830:mRNA-p1,277162.34375,286470.40625,274036.5,102156.5859375,118085.4296875,115411.578125,"kinesin K39, putative"
228,Tb11.v5.0500.1-p1;Tb927.10.660:mRNA-p1,286339.15625,221724.3125,260417.75,74881.5703125,71852.6875,78890.375,"2-oxoisovalerate dehydrogenase alpha subunit, putative"
229,Tb11.v5.0501.1-p1;Tb927.10.3940:mRNA-p1,13639443,14266826,13814287,38912824,41317400,35865844,"40S ribosomal protein S3A, putative"
230,Tb11.v5.0502.1-p1;Tb927.10.3920:mRNA-p1,37530.1796875,40467.28515625,20301.009765625,1867818.875,2166724.5,2065163.125,"hypothetical protein, conserved"
231,Tb11.v5.0512.1-p1;Tb927.10.2180:mRNA-p1,93440.0625,83850.7265625,103538.3046875,Filtered,14509.1494140625,Filtered,"Rtr1/RPAP2 family, putative"
233,Tb11.v5.0516.1-p1;Tb927.10.6880:mRNA-p1,4652725.5,4430350,4166788.5,56309.37109375,76307.0625,56215.25,"glyceraldehyde 3-phosphate dehydrogenase, cytosolic"
234,Tb11.v5.0517.1-p1;Tb927.11.4050:mRNA-p1,145587.640625,114670.9140625,132867.296875,3293.494140625,4711.04833984375,4029.78564453125,"hypothetical protein, conserved"
235,Tb11.v5.0523.1-p1;Tb927.1.780:mRNA-p1,149938.234375,189240.5625,213905.703125,1992059.25,1924922,2010744.875,leucine-rich repeat-containing protein
236,Tb11.v5.0527.1-p1;Tb927.10.16110:mRNA-p1,1667184.625,1656566.625,1776949.875,167385.953125,237515.125,197706.5,component of motile flagella 1
237,Tb11.v5.0531.1-p1;Tb927.10.5620:mRNA-p1,48755604,50085872,42616452,409573472,400530368,393401376,"fructose-bisphosphate aldolase, glycosomal"
238,Tb11.v5.0532.1-p1;Tb927.10.70:mRNA-p1,561687.25,543770.6875,677637,599881.8125,718140.4375,482835.65625,"retrotransposon hot spot (RHS), putative, (fragment)"
239,Tb11.v5.0537.1-p1,1500249.5,2589691.25,1563225,183793.625,102424.015625,73064.4453125,"polyubiquitin, putative"
240,Tb11.v5.0538.1-p1;Tb927.8.4970:mRNA-p1;Tb927.8.4980:mRNA-p1;Tb927.8.4990:mRNA-p1;Tb927.8.5000:mRNA-p1;Tb927.8.5010:mRNA-p1,471703.0625,571714.0625,571725.4375,46620152,46601416,43729956,Paraflagellar rod protein 2-5
241,Tb11.v5.0540.1-p1,1317196.875,1584485.75,1685136.375,143608.859375,347182.59375,297678.71875,"amino acid transporter 8, putative"
242,Tb11.v5.0543.1-p1;Tb927.10.10890:mRNA-p1;Tb927.10.10900:mRNA-p1;Tb927.10.10920:mRNA-p1;Tb927.10.10940:mRNA-p1;Tb927.10.10950:mRNA-p1;Tb927.10.10960:mRNA-p1,36057960,38154560,34443816,1273997.125,1495027.25,1571954,"heat shock protein, putative"
243,Tb11.v5.0553.1-p1,202018.28125,262884,276782.78125,78569.5625,29684.6875,115800.90625,"ubiquitin hydrolase, putative"
244,Tb11.v5.0563.1-p1;Tb927.10.13270:mRNA-p1,167104.84375,191214.4375,177622.59375,778485.3125,860271.1875,794834.875,"Periodic tryptophan protein 2 homolog, putative"
245,Tb11.v5.0564.1-p1,722170.75,716664.125,698073.1875,43493.109375,45516.28125,49797.0546875,"protein kinase, putative"
246,Tb11.v5.0569.1-p1;Tb927.8.4700:mRNA-p1;Tb927.8.4710:mRNA-p1;Tb927.8.4720:mRNA-p1;Tb927.8.4730:mRNA-p1;Tb927.8.4740:mRNA-p1,220913.46875,190712.09375,203516.65625,Filtered,Filtered,8070.60107421875,"amino acid transporter, putative"
248,Tb11.v5.0574.1-p1;Tb927.5.2540:mRNA-p1,123264.9296875,108623.984375,112170.7421875,109294.7890625,95829.9140625,135437.53125,"Organic solute transport protein 1, putative"
249,Tb11.v5.0578.1-p1;Tb927.10.6720:mRNA-p1,1779507,1882273.625,1731400.75,163456.65625,142641.09375,177265.59375,"Plasma-membrane choline transporter, putative"
250,Tb11.v5.0586.1-p1;Tb927.7.5470:mRNA-p1,83362.3046875,76516.6796875,79831.953125,69885.53125,59974.3359375,71399.703125,Present in the outer mitochondrial membrane proteome 36
251,Tb11.v5.0587.1-p1;Tb927.11.4610:mRNA-p1,4671667.5,4546491.5,4573180,5806785,5899876,5763270,protein kinase A regulatory subunit
252,Tb11.v5.0594.1-p1,452031.625,394579.71875,415322.5,761563.625,745088.25,840630.125,"retrotransposon hot spot (RHS) protein, putative"
253,Tb11.v5.0611.1-p1;Tb927.7.2570:mRNA-p1,3240840.25,3268962.5,2977045,1613713.5,1756730.25,2010923.75,"guide RNA associated protein, GAP2"
254,Tb11.v5.0612.1-p1;Tb927.7.7070:mRNA-p1,2340484.5,1872046.625,1763150.5,184398.65625,155731.90625,158089.921875,"MYND finger, putative"
255,Tb11.v5.0620.1-p1,146963.765625,153157.71875,166430.0625,19824.109375,17644.34375,42292.203125,"COG4 transport protein, putative"
256,Tb11.v5.0624.1-p1,927514.4375,1155556.875,1157586.75,745902.625,764778,672497,"retrotransposon hot spot protein (PHS), putative"
257,Tb11.v5.0626.1-p1;Tb927.10.14800:mRNA-p1,2650702.75,2316990,2471293,197168.03125,180230.765625,201892.453125,"mitogen-activated protein kinase 9, putative"
258,Tb11.v5.0631.1-p1;Tb927.10.960:mRNA-p1,403376.625,407797.8125,440704.4375,54488.6484375,95199.359375,96579.6640625,U4/U6-specific protein PRP4
259,Tb11.v5.0636.1-p1;Tb927.10.14890:mRNA-p1,39688032,37479412,37760160,1787512.75,1695360,1952678.375,"C-terminal motor kinesin, putative"
260,Tb11.v5.0637.1-p1;Tb927.10.380:mRNA-p1,186101.125,171823.796875,174534.578125,Filtered,Filtered,19076.06640625,kinetoplast ribosomal PPR-repeat containing protein 5
262,Tb11.v5.0639.1-p1;Tb927.5.1230:mRNA-p1,56478.875,57714.20703125,49473.0234375,1631869,1681893.125,1663994.75,"hypothetical protein, conserved"
265,Tb11.v5.0650.1-p1;Tb927.10.2890:mRNA-p1,85793456,81432336,82996408,1807140.875,2173405.25,2133094.5,enolase
266,Tb11.v5.0652.1-p1;Tb927.7.3210:mRNA-p1,48047.87890625,31218.888671875,49185.80078125,482653.0625,495760.90625,487658,"Pseudokinase, putative"
267,Tb11.v5.0655.1-p1;Tb927.2.830:pseudogenic_transcript-p1,437305.1875,487505.90625,516015.65625,665778.9375,694375.1875,728129.8125,"retrotransposon hot spot protein 1 (RHS1), interrupted"
268,Tb11.v5.0668.1-p1;Tb927.10.8230:mRNA-p1,30098222,29695052,28003554,542079.5625,676992.375,753303.875,protein disulfide isomerase 2
270,Tb11.v5.0671.1-p1;Tb927.10.13010:mRNA-p1,212872,174051.1875,145907.953125,993971.5,1010155.25,991177.6875,cAMP-dependent protein kinase catalytic subunit 3
271,Tb11.v5.0680.1-p1;Tb927.10.9100:mRNA-p1,103974.5,168469.78125,76465.984375,205658.984375,197457.046875,190294.875,"hypothetical protein, conserved"
272,Tb11.v5.0684.1-p1;Tb927.10.2770:mRNA-p1,5561843,5317394,4376707.5,3121269,2892327.75,4533166.5,"eukaryotic translation initiation factor 5, putative"
273,Tb11.v5.0707.1-p1;Tb927.10.8650:mRNA-p1,783598.375,896958,700526.375,29451.359375,37327.140625,70873.40625,"ran binding protein, putative"
274,Tb11.v5.0710.1-p1,144085.25,161769.78125,173074.09375,3580.361572265625,Filtered,10537.3828125,"Gp63-1 surface protease homolog, putative"
276,Tb11.v5.0713.1-p1,8323407,7939546,7133158.5,545950.4375,543638,561760,"Retrotransposon hot spot protein 6 (RHS6), putative"
277,Tb11.v5.0716.1-p1;Tb927.11.14720:mRNA-p1,21263.3203125,29433.294921875,23677.65625,228213.859375,211253.5625,213606.4375,"hypothetical protein, conserved"
278,Tb11.v5.0718.1-p1;Tb927.10.13780:mRNA-p1,3866142.5,3270621,3307905.25,1031385.6875,1027186.0625,1065779.875,Glycogen synthase kinase 3 short
279,Tb11.v5.0731.1-p1,1102481,1176484,1044561.3125,57178.21875,55375.23828125,56644.66015625,"65 kDa invariant surface glycoprotein, putative"
281,Tb11.v5.0739.1-p1,7200.53955078125,14938.796875,4334.751953125,219258.03125,230073.53125,248828.765625,SUMO-interacting motif-containing protein
282,Tb11.v5.0741.1-p1;Tb927.3.3770:mRNA-p1;Tb927.3.3790:mRNA-p1,454641.21875,475990.6875,385190.34375,17619540,17587790,16617225,"hypothetical protein, conserved"
283,Tb11.v5.0742.1-p1;Tb927.6.1260:mRNA-p1,1420601.5,1683531.75,1291229,114069.8203125,91162.1171875,80385.6875,"proteasome beta-1 subunit, putative"
285,Tb11.v5.0746.1-p1;Tb927.11.6090:mRNA-p1,184881.96875,301973.5,186337.1875,349432.9375,389060.25,1225456.75,"tatD related deoxyribonuclease, putative"
286,Tb11.v5.0758.1-p1;Tb927.1.4140:mRNA-p1,109051.8828125,65114.328125,83318.828125,10801.4013671875,7762.7265625,10680.0947265625,Bardet-Biedl syndrome 5 protein
287,Tb11.v5.0760.1-p1;Tb927.10.980:mRNA-p1,15242.0654296875,12659.751953125,11861.67578125,27185.591796875,31163.2109375,32578.4921875,"RNA polymerase III transcription factor (TF)IIIC subunit, putative"
288,Tb11.v5.0775.1-p1;Tb927.10.7560:mRNA-p1,268507,234838.765625,208814.359375,96983.6171875,80125.9765625,34956.1015625,"methyltransferase domain containing protein, putative"
289,Tb11.v5.0778.1-p1;Tb927.7.680:mRNA-p1,81225.3046875,71953.90625,70767.859375,76658.9765625,63881.61328125,76467.6328125,"chaperone protein DnaJ, putative"
293,Tb11.v5.0809.1-p1;Tb927.10.6570:mRNA-p1,Filtered,47255.86328125,50700.33203125,235803.65625,254255.625,293134.15625,"TPR repeat, putative"
294,Tb11.v5.0814.1-p1;Tb927.10.9500:mRNA-p1,209178.046875,80398.828125,86541.7421875,12687.208984375,Filtered,Filtered,"expression site-associated gene 3 (ESAG3) protein, putative"
295,Tb11.v5.0818.1-p1;Tb927.3.2340:mRNA-p1,605769.875,620141.625,604641.375,642214.5,675244.0625,733971.875,Peroxisome biogenesis protein 2
296,Tb11.v5.0826.1-p1;Tb927.7.6860:mRNA-p1,139557.34375,136950,144340.875,50592.4921875,56028.55078125,49122.59375,"expression site-associated gene 5 (ESAG5) protein, putative"
297,Tb11.v5.0831.1-p1;Tb927.3.3400:mRNA-p1,176384.90625,207266.28125,225186.203125,122130.109375,92419.3046875,72610.59375,"kinesin, putative"
298,Tb11.v5.0832.1-p1;Tb927.10.1800:mRNA-p1,112593.78125,119734.609375,104512.359375,51315.390625,110984.3125,51653.2890625,"methyltransferase domain containing protein, putative"
300,Tb11.v5.0861.1-p1;Tb927.8.4030:mRNA-p1;Tb927.8.4080:mRNA-p1,207423.046875,239592.375,272143.28125,1632551,1722438.625,1746325.625,"hypothetical protein, conserved"
306,Tb11.v5.0959.1-p1;Tb927.4.3120:mRNA-p1,20309.8359375,66755.875,69570.765625,212828.203125,243185.140625,244759.890625,"hook complex protein, conserved"
307,Tb11.v5.0960.1-p1;Tb927.4.3110:mRNA-p1,56775.01171875,57651.6953125,55855.2109375,Filtered,Filtered,Filtered,"tRNA-dihydrouridine synthase 4, putative"
308,Tb11.v5.0962.1-p1;Tb927.4.3090:mRNA-p1,123098.4765625,132066.015625,138594.421875,Filtered,287948.375,Filtered,"hypothetical protein, conserved"
309,Tb11.v5.0963.1-p1;Tb927.4.3080:mRNA-p1,158805.75,142810.484375,150485.671875,33828.3984375,379883.53125,30347.662109375,"Uncharacterised ACR, YggU family COG1872, putative"
310,Tb11.v5.0965.1-p1;Tb927.4.3020:mRNA-p1,21081.59765625,27580.421875,33987.203125,22522.94921875,19090.1953125,19959.318359375,"ATP-dependent DEAH-box RNA helicase, putative"
311,Tb11.v5.0967.1-p1;Tb927.4.3000:mRNA-p1,289262.1875,314567.1875,248061.765625,105117.09375,108725.546875,90711.21875,"hypothetical protein, conserved"
312,Tb11.v5.0968.1-p1;Tb927.4.2990:mRNA-p1,15906.2373046875,36057.92578125,19930.70703125,506891.375,636725.375,568937.25,"hypothetical protein, conserved"
313,Tb11.v5.0971.1-p1;Tb927.4.2950:mRNA-p1,9478.431640625,18180.384765625,25725.0234375,3740.03173828125,13580.1982421875,Filtered,"mitochondrial DNA polymerase I protein A, putative"
314,Tb11.v5.0972.1-p1;Tb927.4.2940:mRNA-p1,13763.212890625,5654.43896484375,7047.18994140625,Filtered,Filtered,Filtered,"hypothetical protein, conserved"
317,Tb11.v5.0985.1-p1;Tb927.5.130:mRNA-p1,908111,824119.0625,605011.8125,132198.9375,209515.328125,98894.7578125,"variant surface glycoprotein (VSG)-related, putative"
318,Tb11.v5.1013.1-p1;Tb927.10.11640:mRNA-p1,340251.84375,302100.9375,257627.4375,32603.642578125,28662.59765625,21751.248046875,"Protein prenyltransferase alpha subunit repeat, putative"
319,Tb11.v5.1014.1-p1;Tb927.10.11650:mRNA-p1,119651.03125,146806.125,155636.21875,724450.8125,818011,802459.5625,"hypothetical protein, conserved"
321,Tb11.v5.1020.1-p1,70685.90625,88099.2421875,78726.8125,4387.921875,8147.53564453125,4234987,"retrotransposon hot spot (RHS) protein, putative"
322,Tb11.v5.1022.1-p1;Tb927.10.3340:mRNA-p1,382786.4375,327799.28125,210312.34375,50080.0390625,126615.8046875,138820.6875,"CMGC/MAPK protein kinase, putative"
324,Tb11.v5.1038.1-p1,Filtered,Filtered,Filtered,149765.0625,68981.7109375,155638.1875,"calpain-like cysteine peptidase, putative"
325,Tb11.v5.1046.1-p1;Tb927.10.2090:mRNA-p1;Tb927.10.2100:mRNA-p1;Tb927.10.2110:mRNA-p1,196798848,193247840,191078208,27637940,29294208,30142108,elongation factor 1-alpha
326,Tb11.v5.1055.1-p1;Tb927.3.4290:mRNA-p1;Tb927.3.4300:mRNA-p1;Tb927.3.4310:mRNA-p1;Tb927.3.4320:mRNA-p1;Tb927.3.4330:mRNA-p1,951030.9375,1056662.25,940743.6875,70789136,71042736,68631016,Paraflagellar rod protein 1-5
327,Tb11.v5.1057.1-p1;Tb927.10.12040:mRNA-p1,3316273,3191094.5,3034287,74077.21875,91231.1875,110676.2578125,"mitogen-activated protein kinase 11, putative"
328,Tb11.v5.1059.1-p1;Tb927.11.3590:mRNA-p1;Tb927.11.3600:mRNA-p1,13295868,14028393,13910988,42560748,42212644,38240540,"40S ribosomal protein S4, putative"
329,Tb427.BES10.1,197392.09375,217233.90625,217441.765625,14879.513671875,13414.671875,78736.9609375,Tb427.BES10.1
330,Tb427.BES10.2,4181483.75,4115894.25,4607203,200595.125,186453.390625,268487.03125,Tb427.BES10.2
333,Tb427.BES126.15,83397.8203125,73452.4453125,87041.3046875,52645.20703125,35857.7265625,29587.810546875,Tb427.BES126.15
334,Tb427.BES129.14,23647.353515625,30493.43359375,22806.650390625,12268.9638671875,14223.3173828125,60690.27734375,Tb427.BES129.14
335,Tb427.BES134.1,211499.203125,223715.71875,200731.640625,150727.109375,133282.15625,152889.734375,Tb427.BES134.1
336,Tb427.BES134.5,122242.28125,85766.875,36839.37109375,63859.31640625,49127.6796875,91208.5078125,Tb427.BES134.5
337,Tb427.BES15.12;Tb427.BES4.11,111967.453125,109425.3671875,86033.578125,Filtered,142615.734375,94851.6015625,Tb427.BES15.12;Tb427.BES4.11
339,Tb427.BES153.10;Tb427.BES40.18;Tb427.BES56.10;Tb427.BES65.9;Tb427.BES98.9,582297.25,638887.1875,560874.6875,112254.5,146255.859375,131167.25,Tb427.BES153.10;Tb427.BES40.18;Tb427.BES56.10;Tb427.BES65.9;Tb427.BES98.9
340,Tb427.BES153.14;Tb427.BES65.13,59682.45703125,7114.052734375,38010.13671875,Filtered,Filtered,Filtered,Tb427.BES153.14;Tb427.BES65.13
341,Tb427.BES153.3;Tb427.BES65.2,525424.9375,226091.359375,262043.765625,Filtered,Filtered,Filtered,Tb427.BES153.3;Tb427.BES65.2
342,Tb427.BES153.7;Tb427.BES28.8;Tb427.BES40.8;Tb427.BES5.6;Tb427.BES65.6;Tb427.BES98.6,416453.75,242312.8125,399834.875,16197.779296875,23992.12109375,21083.640625,Tb427.BES153.7;Tb427.BES28.8;Tb427.BES40.8;Tb427.BES5.6;Tb427.BES65.6;Tb427.BES98.6
343,Tb427.BES153.9;Tb427.BES65.8,3176604.5,2750808.25,2495823.5,311255.03125,293485.78125,288779.5,Tb427.BES153.9;Tb427.BES65.8
344,Tb427.BES28.1;Tb427.BES28.2;Tb427.BES28.3;Tb427.BES40.2;Tb427.BES5.1,10324611,10002909,13135860,406349.5625,346387.53125,563649.0625,Tb427.BES28.1;Tb427.BES28.2;Tb427.BES28.3;Tb427.BES40.2;Tb427.BES5.1
346,Tb427.BES28.15;Tb427.BES5.12,52395.53515625,53197.3515625,Filtered,Filtered,377695.46875,380213.34375,Tb427.BES28.15;Tb427.BES5.12
347,Tb427.BES28.7;Tb427.BES5.5,126433.171875,168296.796875,112765.6796875,Filtered,Filtered,Filtered,Tb427.BES28.7;Tb427.BES5.5
349,Tb427.BES29.4;Tb427.BES56.4,14498651,14058040,16410482,773426.625,643021.5,706236.75,Tb427.BES29.4;Tb427.BES56.4
350,Tb427.BES29.9,195633.421875,203463.78125,209614.015625,115040.4609375,32890.85546875,117373.984375,Tb427.BES29.9
351,Tb427.BES40.10,15676602,13966070,15848435,833108.4375,1005172.125,1018271.0625,Tb427.BES40.10
352,Tb427.BES40.13;Tb427.BES56.6,74479.421875,83084.9609375,88407.140625,9807.9755859375,9422.5517578125,Filtered,Tb427.BES40.13;Tb427.BES56.6
353,Tb427.BES40.15,1196703,1249432.625,1263424.75,3209117.5,3352718.75,3258643,Tb427.BES40.15
354,Tb427.BES40.16,3466779,3903264.75,4536980.5,205847.3125,229142,248857.28125,Tb427.BES40.16
355,Tb427.BES40.20,3107554,3056898.75,3108348.5,105264.4609375,121144,133831.484375,Tb427.BES40.20
356,Tb427.BES40.21,776978048,804877888,668350080,295266304,294139648,305233856,Tb427.BES40.21
357,Tb427.BES40.7,483927.46875,528638.625,542933.375,61786.640625,74390.140625,69161.3359375,Tb427.BES40.7
